Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-11 00:00:00-05:00,41.50439192768255,41.718346527043884,41.48062161268306,41.66842269897461,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,41.88237853865962,42.16289585645316,41.756384609596466,42.09870910644531,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,42.29126176224057,42.64547319844357,41.87286720944472,41.8847541809082,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,41.87524661298215,42.61219537587994,41.618506870607206,42.5765380859375,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,42.64072050566786,42.814262320249206,42.37446973876282,42.61457061767578,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,42.460053806721945,42.690647300271564,42.17478458990233,42.42439651489258,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,42.14863067372316,42.262737624071626,41.98222394875779,42.07731246948242,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,42.14863331676774,42.65736455207443,42.03452635926389,42.086822509765625,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,42.13674144848315,42.148628419786704,41.17395481120537,41.41643524169922,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,41.48537588367075,41.5899754323846,40.539231685804225,40.6771125793457,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.88869188552856,40.88869188552856,40.42750489666906,40.7722053527832,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,40.45127784929104,40.45127784929104,39.71670863368671,39.92828369140625,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,39.350603865139405,39.78801682677532,39.15329175553974,39.692928314208984,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.66915885712176,40.042388747297885,39.5812017916843,39.802284240722656,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.740474257158674,40.085174664084214,39.64300616983518,39.8854866027832,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,39.46233313254478,39.65251377673466,38.05975768300835,38.15484619140625,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.82203845583581,38.95836335032882,37.085089709371225,37.201576232910156,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.80695059006535,38.92032502919728,36.60963846693673,38.75629425048828,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.77056001380382,38.84425416561857,37.81490835638094,37.9266357421875,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,38.1049204501194,38.27370671553938,36.854488853349295,36.88301467895508,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.491695062838474,37.687422388473465,35.861413443254904,37.33415603637695,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.833032177559744,39.119593820118716,37.59672359914437,38.83793640136719,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.65652223806532,39.324866679414825,38.58491325467355,39.22700119018555,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.91668748900489,39.990811022567485,38.87849919809302,39.950233459472656,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.52787807767058,41.315569500169175,40.33931130195598,41.29170227050781,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,41.14132095353331,41.72851012390152,41.000492289036835,41.15802764892578,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,41.06733038805878,41.594842434734986,40.916951903841216,41.01959228515625,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,41.253508731725844,41.561422570350736,40.81908364785147,40.83340835571289,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,41.00766226372756,41.52085331151552,40.98618066091246,41.174747467041016,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,41.45402018212649,41.926633665833,41.42298877144702,41.890830993652344,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,42.09371580052732,42.819344431052414,42.06029876442782,42.719093322753906,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.75012095297665,43.07951638195702,42.525747883759756,42.58064651489258,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.788316044907226,43.112940265147124,42.49949813584752,42.516204833984375,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,42.61645244407002,42.91243450476788,41.21293330210261,41.77147674560547,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,41.24635097188375,42.081780519638755,41.162806560234735,42.060298919677734,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.82160436560797,42.42550028444107,41.656904816438264,42.205902099609375,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,42.46607942445711,42.547234565774005,42.041204105581734,42.17009735107422,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.75715914565623,41.97437171688938,41.597234487044666,41.77864074707031,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.886044007155014,42.277502226205684,41.78818218402982,42.23453903198242,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,42.478018744155214,42.96495327875336,42.34196131052407,42.96017837524414,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,43.03416142406366,43.535420534472436,43.01506909952642,43.37549591064453,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,43.58317567961075,43.80038828857213,42.78355224766423,42.95779800415039,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,43.04134041366378,43.089078525805206,42.44221563340776,42.592594146728516,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,42.60690897109209,43.0222381344335,42.50427222714112,42.6427116394043,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,42.642714948655566,42.75490150765191,42.39686022800851,42.492340087890625,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,42.32524945723204,42.361052123730666,41.45162797282776,41.84308624267578,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.82876968383789,42.2011320242871,41.75716070093977,41.82876968383789,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.781027540237524,41.792962977638815,40.87876383389872,40.88115310668945,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,40.57801709671117,41.21771585328124,40.24384664808273,40.30352020263672,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,40.19371051487185,40.558912297911625,39.370216369628906,39.370216369628906,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,40.117327375938835,41.317958654191585,39.728254747519046,41.23918914794922,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,41.45639221204878,41.807272853041326,39.84282130322317,40.181766510009766,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.92160760828649,40.582791606124836,39.42989810629422,39.73781204223633,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,40.05526768086984,40.99572328393189,39.83805511423694,40.0481071472168,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.775991556636264,40.32498881000903,39.25802570712819,39.78553771972656,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,40.014689703271564,40.27964037229669,39.35589511859087,40.19371032714844,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,39.35589988469789,41.057787011772156,39.32964337766219,40.962310791015625,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,41.19384014083671,41.587684062982866,41.07449305628527,41.24635314941406,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.80953543049444,41.169962253250475,40.148351674908625,40.19131851196289,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,40.549357739927906,41.31556381546849,40.54219720779636,40.589935302734375,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,41.29408242141702,41.532776539459896,40.94320177651934,41.353755950927734,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,41.11028828041871,41.51368193590443,40.98378068507723,41.16041564941406,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,41.391954541959706,41.771477376571305,41.30363522739284,41.566200256347656,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.71897431849912,41.97198960190398,41.49699044832927,41.70703887939453,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,41.778638436718225,42.055524535801425,41.730900333265495,41.96720886230469,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,42.127134605873195,42.71193458326667,42.108038635559524,42.54484939575195,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,42.44220698993963,42.683290416760954,42.22022317470658,42.44936752319336,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,41.4754975121298,41.86457017326636,41.21293611142702,41.24635314941406,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,40.72122907763881,40.86921830560338,39.48717694637748,39.556400299072266,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,39.82133716774738,39.842818762638416,39.16731402210683,39.44181442260742,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,39.544463980292655,39.70200301169006,38.482275618023685,38.89282989501953,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,38.81643933697001,39.48478364803438,38.766315607895685,39.062294006347656,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,39.174478129954515,39.558775811991346,38.99545753848736,39.19834899902344,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,39.145835456265225,39.224604952477016,38.341437441961325,38.74483108520508,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,38.69948401939657,39.92398254215959,38.630260675711334,39.44659423828125,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,39.721094224071535,40.387049297469815,39.4489830397971,40.363182067871094,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,41.82638721105373,42.42789766613215,41.4850562242106,42.146240234375,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,41.981538265300884,42.368221714889835,41.63781802469535,42.222618103027344,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,42.54722536753113,43.97939003628393,42.528129401552455,43.8791389465332,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,44.20138457278651,44.795734366202886,44.09874782811958,44.19661331176758,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,44.15602717050675,44.4496199222883,43.84094917957375,44.40904235839844,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,44.528391427465294,44.731279256061285,44.21092779217381,44.72173309326172,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,44.812437533436025,45.440200622238244,44.79095229355389,45.36143112182617,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,45.40457441319812,45.54115284160852,44.915758554333166,45.18891906738281,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,45.289549515761266,45.41415011853614,45.0139942169341,45.08348083496094,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,44.75521228377521,44.82470256151862,44.352661532457226,44.673744201660156,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,44.58508826721047,45.157766987862004,44.568313491014514,45.09067153930664,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,45.0475476224108,45.265597799567395,44.654579800038924,44.805538177490234,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,44.85345539159298,45.00201526642112,44.59946451286288,44.64259338378906,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,45.04754524044201,45.35185680916137,44.78636620138327,44.95888900756836,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,45.13859395396213,45.25840123919402,44.755209178728784,44.84626388549805,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,44.652191633574745,45.16736167023956,44.51081621088579,45.13381576538086,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,45.23204435773306,45.24881547674854,44.61863163057716,45.08348083496094,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,45.1026530541791,45.44290533173966,44.9636761538411,45.186519622802734,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.951697193944455,45.2272525016619,44.77677591602313,45.02357864379883,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.980453695004805,45.04754549153646,44.75521538255053,44.927738189697266,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.86063810369197,45.10264749244564,44.60185394079073,44.776771545410156,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,45.04515285159785,45.589075395905745,44.98764402767693,45.584285736083984,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.91973601343753,46.34624965521313,45.85024939693106,45.96526336669922,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,46.26239153527925,46.470855062592015,46.09226356436949,46.31989669799805,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,46.39657531769599,46.50440115447417,45.98683275046463,46.480438232421875,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,46.518771108767694,46.53314739754941,46.08746416417589,46.3558349609375,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.80712092279348,46.006001472071205,45.47166195788436,45.93411636352539,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.850258926136554,45.99881882030561,45.577098406022735,45.821502685546875,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.859840370914924,46.152170489584606,45.80233154788474,46.073097229003906,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,46.1066488895497,46.21687323340656,45.63221292301207,45.69451141357422,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.89817483782481,45.902968153305295,45.579486998598405,45.71846389770508,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,45.533955546824856,45.56510661030367,45.109836742543166,45.24881362915039,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,45.01879244174618,45.33987512984716,44.85585261169744,45.22486114501953,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,44.36224886109551,44.64739083271165,43.95729958417704,44.49403762817383,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,44.65217725740466,44.855847451248486,44.503613735522315,44.68811798095703,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.8678390867945,45.13141664004967,44.3143298811877,44.43893051147461,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,44.597068959293125,44.604257104920116,44.256816660110275,44.309532165527344,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.94531390829502,44.30952910523198,43.30554339807843,43.65058898925781,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.84707007052156,44.695304012303914,43.73924059250657,44.19211196899414,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,44.38380803446333,44.87501865918914,44.096271267086486,44.12742233276367,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,44.11304644597732,44.61863336525826,44.041161339419055,44.44850540161133,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,44.6378040620373,44.85345940464837,43.827909166946824,44.35506057739258,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,44.04596116219105,44.87981901526698,43.950113120543335,44.8510627746582,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.997219187026346,45.03555839631367,43.978857248786774,44.06991195678711,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,44.39099939040261,44.66655837358512,44.15617810661931,44.42454528808594,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,44.429337734315176,45.150576348506064,44.376622230954666,45.04035568237305,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,45.40696440253771,45.689707861241956,45.35904221620817,45.665748596191406,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,45.69690288345671,45.83348130693378,45.56990377920089,45.61064147949219,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,45.167354904659376,45.474061319205966,44.95409804366637,45.018795013427734,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,45.41415294414946,45.86462954328254,45.36143744185821,45.77357482910156,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.78555533812816,45.967661106476314,45.74242281159167,45.845458984375,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.89098850579848,46.16175051337425,45.62741098738464,45.74482345581055,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,45.46687008597445,45.97485186503144,45.335081325494016,45.87421417236328,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.95328511362355,45.95807842909826,45.509996666038184,45.622615814208984,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,45.452492603317296,46.13779048361882,45.452492603317296,45.97724914550781,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.953282805619324,46.10903081655474,45.56750319442093,45.8718147277832,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,45.689716001610485,45.99642609246759,45.42134878536826,45.912559509277344,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,46.11383195795056,46.40376725104526,46.017987574374665,46.24562072753906,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,46.25998911363732,46.68890124897634,46.10903076188659,46.68171310424805,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,46.63138971071799,46.95487082950658,46.39177515049771,46.535545349121094,76304000,0.0,0.0
2018-07-27 00:00:00-04:00,46.722449700179205,46.770371886399985,45.5507345143731,45.761592864990234,96096000,0.0,0.0
2018-07-30 00:00:00-04:00,45.9820416042366,46.053926717556436,45.303935484152284,45.505210876464844,84118000,0.0,0.0
2018-07-31 00:00:00-04:00,45.59866237165588,46.03955238968566,45.36863073046748,45.59626388549805,157492000,0.0,0.0
2018-08-01 00:00:00-04:00,47.71445935178622,48.34464330163815,47.278358998439195,48.282344818115234,271742800,0.0,0.0
2018-08-02 00:00:00-04:00,48.061893635537665,49.93088811957507,48.00678330503263,49.693668365478516,249616000,0.0,0.0
2018-08-03 00:00:00-04:00,49.60741266990098,50.017155263840436,49.23600929125282,49.83744430541992,133789600,0.0,0.0
2018-08-06 00:00:00-04:00,49.83982877343192,50.13934697519533,49.6169889863094,50.09621810913086,101701600,0.0,0.0
2018-08-07 00:00:00-04:00,50.1561252968823,50.19925416599715,49.542708905054084,49.6265754699707,102349600,0.0,0.0
2018-08-08 00:00:00-04:00,49.372585151738576,49.794305498102865,49.005975135266425,49.66012191772461,90102000,0.0,0.0
2018-08-09 00:00:00-04:00,50.20643386982438,50.266337504342495,49.648131557368224,50.05068588256836,93970400,0.0,0.0
2018-08-10 00:00:00-04:00,49.86073824188461,50.27913117291628,49.694823740457366,49.901615142822266,98444800,0.1825,0.0
2018-08-13 00:00:00-04:00,50.329624310968406,50.72397027682757,49.94249169998674,50.22382354736328,103563600,0.0,0.0
2018-08-14 00:00:00-04:00,50.53401603504152,50.630196552869066,50.07714940273176,50.435428619384766,82992000,0.0,0.0
2018-08-15 00:00:00-04:00,50.307984285948706,50.67347683258565,50.09397952996122,50.55324935913086,115230400,0.0,0.0
2018-08-16 00:00:00-04:00,50.91634528516882,51.41168198873418,50.849018179968795,51.293861389160156,114001600,0.0,0.0
2018-08-17 00:00:00-04:00,51.322708123724425,52.40715869093937,51.25538102730164,52.31819152832031,141708000,0.0,0.0
2018-08-20 00:00:00-04:00,52.44322683389417,52.70291495494816,51.724265201962034,51.80842590332031,121150800,0.0,0.0
2018-08-21 00:00:00-04:00,52.13063870717856,52.22441599957523,51.46457740684487,51.707435607910156,104639200,0.0,0.0
2018-08-22 00:00:00-04:00,51.48140359563436,52.02483043362373,51.41888296368036,51.709835052490234,76072400,0.0,0.0
2018-08-23 00:00:00-04:00,51.61365834530143,52.19075248035003,51.60163853192576,51.815643310546875,75532800,0.0,0.0
2018-08-24 00:00:00-04:00,52.08254255361766,52.15467610187524,51.724263364716094,51.976741790771484,73905600,0.0,0.0
2018-08-27 00:00:00-04:00,52.21478556361328,52.59711168333615,52.01761443276496,52.404747009277344,82100400,0.0,0.0
2018-08-28 00:00:00-04:00,52.66204263390008,53.029938451287684,52.640402566771805,52.82795715332031,91107200,0.0,0.0
2018-08-29 00:00:00-04:00,52.93615407140285,53.73927636703753,52.75821976232161,53.616641998291016,109019200,0.0,0.0
2018-08-30 00:00:00-04:00,53.68157144541683,54.88624951063456,53.47718325560758,54.109580993652344,195175200,0.0,0.0
2018-08-31 00:00:00-04:00,54.465459638950776,55.0329335743542,54.34282891226414,54.734771728515625,173360400,0.0,0.0
2018-09-04 00:00:00-04:00,54.922320876174375,55.107468562361426,54.49431132077696,54.91029739379883,109560400,0.0,0.0
2018-09-05 00:00:00-04:00,55.06178423712148,55.2252918536048,54.12641456186397,54.55201721191406,133332000,0.0,0.0
2018-09-06 00:00:00-04:00,54.39812167281874,54.66743370861336,53.212680544374216,53.64550018310547,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,53.344931772085424,54.191330548767006,53.070813277661586,53.21268081665039,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,53.128514435521275,53.34492606737682,52.05127740918455,52.4985237121582,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,52.42158406796348,53.934047808315036,52.07292511270543,53.825843811035156,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,54.08793089772363,54.10235760603709,52.86160932436641,53.157371520996094,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,53.746487823471206,54.90788559386356,53.5180563702005,54.441402435302734,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,54.2827065858677,54.54480160863354,53.50603810147519,53.82343673706055,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,53.417067483153495,53.6094321834757,52.2436497823859,52.39032745361328,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,52.36867909242299,53.344929218227925,52.20757472498811,52.47688674926758,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,52.53940851210837,52.80871689194124,51.76995337754912,52.508148193359375,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.957796192468344,53.44832264536738,52.69569752490278,52.90729904174805,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,53.087647370274404,53.22711169155074,52.248458213802735,52.33742904663086,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,52.135443168574625,53.203060047133235,52.08975614177265,53.09004592895508,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,52.839974674730065,53.57817312416331,52.82795119355354,53.42668533325195,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,53.140543870403434,53.80179498191298,52.842378411991554,53.00107955932617,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,53.8186356562237,54.448626532904996,53.75130488595639,54.09034729003906,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,54.05186880798917,54.304347249631185,53.86672113062967,54.280303955078125,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,54.81170842735845,55.16517751871946,54.42698268556558,54.64579391479492,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,54.64338842399762,55.304639549040495,54.494307526266226,55.13151168823242,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,55.31665960270577,56.1390150560585,55.2517357416631,55.8023796081543,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,55.492194928083705,55.86971097338616,54.518351614121265,54.821327209472656,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,54.81410579064011,54.922309772040116,53.03954728709662,53.93163299560547,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,53.431489573870415,54.0542669382695,52.94817283479276,53.80659866333008,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,53.775348695515035,54.648201400185094,53.441116438007896,54.55201721191406,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,54.212979190112655,54.42698396680664,51.9502970401904,52.024837493896484,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,51.58239680951899,52.77986143105315,51.05339665427087,51.5655632019043,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,53.00108215777632,53.592602977273025,52.14025295557623,53.40745162963867,161351600,0.0,0.0
2018-10-15 00:00:00-04:00,53.17901887191733,53.34012325191602,52.243649241204565,52.265289306640625,123164000,0.0,0.0
2018-10-16 00:00:00-04:00,52.64279944883652,53.61904960941506,52.12101265747028,53.41706466674805,116736000,0.0,0.0
